ARS20190603034829.BILL;150;10283506;122452842;51284590;30.06.20190;         0,00;         0,00;       458,14;       131,99;         0,00;       451,49;        14,00;         0,00;         0,00;     1 055,62;
ARS20190603034829.BILL;156;10285206;122452849;51285249;30.06.20190;         0,00;         0,00;        13,01;        11,92;         0,00;         0,00;       173,90;         0,00;         0,00;       198,83;
ARS20190603034829.BILL;159;10286606;122452855;51285800;30.06.20190;         0,00;         0,00;       415,54;        38,63;         0,00;         0,00;         0,00;         0,00;         0,00;       454,17;
ARS20190603034829.BILL;160;10286806;122452856;51285901;30.06.20190;     2 290,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     2 290,00;
ARS20190603034829.BILL;161;10286906;122452857;51285942;30.06.20190;     2 800,00;         0,00;         0,00;         0,00;     1 984,51;         0,00;         0,00;         0,00;         0,00;     4 784,51;
ARS20190603034829.BILL;162;10287006;122452858;51285983;30.06.20190;         0,00;         0,00;       137,68;       317,25;         0,00;         0,00;         6,84;         0,00;         0,00;       461,77;
ARS20190603034829.BILL;164;10287406;122452860;51286165;30.06.20190;         0,00;         0,00;         5,85;        10,50;         0,00;         0,00;         0,00;         0,00;         0,00;        16,35;
ARS20190603034829.BILL;166;10287606;122452862;51286230;30.06.20190;     9 750,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     9 750,00;
ARS20190603034829.BILL;172;10289006;122452969;51286823;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;        12,00;         0,00;         0,00;     2 602,00;
ARS20190603034829.BILL;178;10291306;122452979;51287833;30.06.20190;         0,00;         0,00;        11,51;        65,22;         0,00;         0,00;         0,00;       200,00;         0,00;       276,73;
ARS20190603034829.BILL;179;10291706;122452980;51287993;30.06.20190;       200,00;         0,00;        11,19;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;       211,19;
ARS20190603034829.BILL;180;10291806;122452981;51288046;30.06.20190;     2 590,00;         0,00;         0,00;       477,00;         0,00;         0,00;         0,00;         0,00;         0,00;     3 067,00;
ARS20190603034829.BILL;184;10292706;122452987;51288458;30.06.20190;     4 027,00;         0,00;         0,00;        38,66;         0,00;       331,38;       132,00;     2 925,00;         0,00;     7 454,04;
ARS20190603034829.BILL;186;10293506;122452991;51288811;30.06.20190;       763,34;         0,00;       179,85;       295,53;         0,00;         0,00;         0,00;         0,00;         0,00;     1 238,72;
ARS20190603034829.BILL;187;10293706;122452992;51288903;30.06.20190;     2 290,00;         0,00;         0,00;         0,00;         0,00;         0,00;        15,00;         0,00;         0,00;     2 305,00;
ARS20190603034829.BILL;188;10293806;122452993;51288950;30.06.20190;       590,00;         0,00;     1 340,20;        60,14;         0,00;         0,00;        14,00;         0,00;         0,00;     2 004,34;
ARS20190603034829.BILL;191;10294706;122452997;51289340;30.06.20190;     2 290,00;         0,00;       229,71;       181,75;         0,00;        21,67;         0,00;         0,00;         0,00;     2 723,13;
ARS20190603034829.BILL;192;10294906;122452998;51289408;30.06.20190;         0,00;         0,00;         0,00;        99,25;         0,00;         0,00;       248,00;         0,00;         0,00;       347,25;
ARS20190603034829.BILL;193;10295305;122446874;51289571;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;        24,00;         0,00;         0,00;     2 614,00;
ARS20190603034829.BILL;195;10295606;122453001;51289713;30.06.20190;     2 590,00;         0,00;        20,65;         6,66;         0,00;         0,00;        24,00;         0,00;         0,00;     2 641,31;
ARS20190603034829.BILL;199;10296506;122453005;51290074;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;       352,00;        36,00;         0,00;         0,00;     2 978,00;
ARS20190603034829.BILL;202;10296806;122453008;51290207;30.06.20190;       240,00;         0,00;         0,00;         0,00;         0,00;         1,58;        61,65;         0,00;         0,00;       303,23;
ARS20190603034829.BILL;205;10297506;122453013;51290496;30.06.20190;     2 590,00;         0,00;         0,00;       105,34;         0,00;         0,00;        28,00;         0,00;         0,00;     2 723,34;
ARS20190603034829.BILL;208;10297806;122453015;51290624;30.06.20190;         0,00;         0,00;       327,98;       169,58;         0,00;       940,72;         0,00;         0,00;         0,00;     1 438,28;
ARS20190603034829.BILL;209;10298905;122446891;51291104;30.06.20190;     3 790,00;         0,00;         0,00;       443,67;         0,00;       134,49;     2 502,00;         0,00;         0,00;     6 870,16;
ARS20190603034829.BILL;212;10299406;122453023;51291329;30.06.20190;     2 290,00;         0,00;         0,00;        36,67;         0,00;         0,49;         0,00;         0,00;         0,00;     2 327,16;
ARS20190603034829.BILL;213;10299606;122453025;51291406;30.06.20190;     2 290,00;         0,00;        40,83;        26,43;         0,00;         2,74;       332,00;         0,00;         0,00;     2 692,00;
ARS20190603034829.BILL;218;10301406;122453031;51292156;30.06.20190;         0,00;         0,00;       225,13;       580,61;         0,00;         0,00;         0,00;         0,00;         0,00;       805,74;
ARS20190603034829.BILL;219;10301606;122453032;51292250;30.06.20190;     2 590,00;         0,00;        52,62;       110,35;         0,00;       451,16;         0,00;     1 090,00;         0,00;     4 294,13;
ARS20190603034829.BILL;220;10302106;122453035;51292458;30.06.20190;     2 590,00;         0,00;         0,00;        88,67;         0,00;         0,00;         0,00;         0,00;         0,00;     2 678,67;
ARS20190603034829.BILL;223;10305406;122453051;51293828;30.06.20190;     3 590,00;         0,00;         0,00;         0,00;         0,00;       201,86;         0,00;         0,00;         0,00;     3 791,86;
ARS20190603034829.BILL;225;10306206;122453055;51294191;30.06.20190;         0,00;         0,00;         1,10;         0,00;         0,00;         0,00;         7,00;         0,00;         0,00;         8,10;
ARS20190603034829.BILL;226;10306406;122453056;51294286;30.06.20190;     1 536,34;         0,00;       510,98;     1 393,00;         0,00;         0,00;        13,68;         0,00;         0,00;     3 454,00;
ARS20190603034829.BILL;227;10306506;122453057;51294336;30.06.20190;     3 500,00;         0,00;         0,00;       170,88;         0,00;        66,45;         0,00;         0,00;         0,00;     3 737,33;
ARS20190603034829.BILL;228;10306706;122453058;51294412;30.06.20190;         0,00;         0,00;         0,00;       174,15;         0,00;         0,00;         0,00;         0,00;         0,00;       174,15;
ARS20190603034829.BILL;230;10307206;122453060;51294608;30.06.20190;     2 290,00;         0,00;         0,00;        64,33;         0,00;         0,00;        12,00;         0,00;         0,00;     2 366,33;
ARS20190603034829.BILL;233;10310106;122453172;51295933;30.06.20190;     7 890,00;         0,00;         0,00;     4 453,80;         0,00;         0,00;       216,00;     1 990,00;         0,00;    14 549,80;
ARS20190603034829.BILL;235;10310806;122453174;51296240;30.06.20190;         0,00;         0,00;       417,46;        74,76;         0,00;         8,03;         6,84;         0,00;         0,00;       507,09;
ARS20190603034829.BILL;238;10311506;122453178;51296568;30.06.20190;         0,00;         0,00;        56,28;       151,39;         0,00;         0,00;         0,00;         0,00;         0,00;       207,67;
ARS20190603034829.BILL;240;10312006;122453181;51296794;30.06.20190;     2 290,00;         0,00;         0,00;         0,00;         0,00;         0,00;        12,00;         0,00;         0,00;     2 302,00;
