ARS20190301082039.BILL;65;114716476;20188405;114716476;00419049;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;66;114716529;20217305;114716529;00419050;31.03.20190;01.03.2019;31.03.2019;-626,69;0,00;0,00;0,00;0;0,00;0,00;-626,69;626,69;
ARS20190301082039.BILL;67;114716551;20232005;114716551;00419051;31.03.20190;01.03.2019;31.03.2019;3 590,00;0,00;0,00;0,00;0;0,00;0,00;3 590,00;0,00;
ARS20190301082039.BILL;68;114716593;20256405;114716593;00419052;31.03.20190;01.03.2019;31.03.2019;2 590,00;0,00;0,00;0,00;0;0,00;0,00;2 590,00;0,00;
ARS20190301082039.BILL;69;114716599;20260605;114716599;00419053;31.03.20190;01.03.2019;31.03.2019;-298 571,23;0,00;0,00;0,00;0;0,00;0,00;-298 571,23;298 571,23;
ARS20190301082039.BILL;70;114716630;20277705;114716630;00419054;31.03.20190;01.03.2019;31.03.2019;87,17;0,00;0,00;0,00;0;0,00;0,00;87,17;0,00;
ARS20190301082039.BILL;71;114716639;20282805;114716639;00419055;31.03.20190;01.03.2019;31.03.2019;79,13;0,00;0,00;0,00;0;0,00;0,00;79,13;0,00;
ARS20190301082039.BILL;72;114716728;20346005;114716728;00419057;31.03.20190;01.03.2019;31.03.2019;681,04;0,00;0,00;0,00;0;0,00;0,00;681,04;0,00;
ARS20190301082039.BILL;73;114716748;20359605;114716748;00419058;31.03.20190;01.03.2019;31.03.2019;-170 599,92;0,00;0,00;0,00;0;0,00;0,00;-170 599,92;170 599,92;
ARS20190301082039.BILL;74;114716796;20396305;114716796;00419059;31.03.20190;01.03.2019;31.03.2019;-44 517,27;0,00;0,00;0,00;0;0,00;0,00;-44 517,27;44 517,27;
ARS20190301082039.BILL;75;114716798;20396805;114716798;00419060;31.03.20190;01.03.2019;31.03.2019;0,30;0,00;0,00;0,00;0;0,00;0,00;0,30;0,00;
ARS20190301082039.BILL;76;114716813;20405105;114716813;00419061;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;77;114716820;20408505;114716820;00419062;31.03.20190;01.03.2019;31.03.2019;0,74;0,00;0,00;0,00;0;0,00;0,00;0,74;0,00;
ARS20190301082039.BILL;78;114716827;20410805;114716827;00419063;31.03.20190;01.03.2019;31.03.2019;56,55;0,00;0,00;0,00;0;0,00;0,00;56,55;0,00;
ARS20190301082039.BILL;79;114716864;20430305;114716864;00419065;31.03.20190;01.03.2019;31.03.2019;1 338,24;0,00;0,00;0,00;0;0,00;0,00;1 338,24;0,00;
ARS20190301082039.BILL;80;114716865;20430605;114716865;00419066;31.03.20190;01.03.2019;31.03.2019;-1 563,76;3 609,00;0,00;0,00;0;2 000,00;0,00;45,24;0,00;
ARS20190301082039.BILL;81;114716878;20434505;114716878;00419069;31.03.20190;01.03.2019;31.03.2019;-3 319,77;0,00;0,00;0,00;0;0,00;0,00;-3 319,77;3 319,77;
